name,accuracy,auc,logloss,annotator_time,abstract_planner_time,logical_planner_time,workflow_builder_time,translator_time,execution_time,plan
Adaboostclassifier Component 0,0.9917355371900827,0.9995894257257893,0.44210960660950754,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,5.281184099847451,"['component-csv_reader_component', 'component-data_partition_component', 'component-adaboostclassifier_component', 'component-adaboostclassifier_applier_component', 'component-data_writer_component']"
Baggingclassifier Component 0,0.9983471074380166,1.0,0.013791363325294612,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.2354853998403996,"['component-csv_reader_component', 'component-data_partition_component', 'component-baggingclassifier_component', 'component-baggingclassifier_applier_component', 'component-data_writer_component']"
Bernoullinb Component 0,0.9504132231404959,0.49956559513466553,0.19633220907433677,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.314886099891737,"['component-csv_reader_component', 'component-data_partition_component', 'component-binarizer_component', 'component-bernoullinb_component', 'component-binarizer_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Bernoullinb Component 1,0.9446280991735537,1.0,1.9958056008849991,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,8.963542300043628,"['component-csv_reader_component', 'component-data_partition_component', 'component-onehotencoder_component', 'component-bernoullinb_component', 'component-onehotencoder_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Bernoullinb Component 2,-1,-1,-1,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.620618599932641,"['component-csv_reader_component', 'component-data_partition_component', 'component-randomtreesembedding_component', 'component-bernoullinb_component', 'component-randomtreesembedding_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Calibratedclassifiercv Component 0,0.9661157024793389,0.9791749701076126,0.07865790103775545,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.22824399988167,"['component-csv_reader_component', 'component-data_partition_component', 'component-calibratedclassifiercv_component', 'component-calibratedclassifiercv_applier_component', 'component-data_writer_component']"
Categoricalnb Component 0,-1,-1,-1,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,2.9513354999944568,"['component-csv_reader_component', 'component-data_partition_component', 'component-kbinsdiscretizer_component', 'component-categoricalnb_component', 'component-kbinsdiscretizer_applier_component', 'component-categoricalnb_applier_component', 'component-data_writer_component']"
Complementnb Component 0,0.6380165289256199,0.6984335839598999,3.0133280265318434,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.180139899952337,"['component-csv_reader_component', 'component-data_partition_component', 'component-complementnb_component', 'component-complementnb_applier_component', 'component-data_writer_component']"
Decisiontreeclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.679099899949506,"['component-csv_reader_component', 'component-data_partition_component', 'component-decisiontreeclassifier_component', 'component-decisiontreeclassifier_applier_component', 'component-data_writer_component']"
Dummyclassifier Component 0,0.956198347107438,0.5,0.17984327678802134,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.2083382999990135,"['component-csv_reader_component', 'component-data_partition_component', 'component-dummyclassifier_component', 'component-dummyclassifier_applier_component', 'component-data_writer_component']"
Extratreeclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.2361280999612063,"['component-csv_reader_component', 'component-data_partition_component', 'component-extratreeclassifier_component', 'component-extratreeclassifier_applier_component', 'component-data_writer_component']"
Extratreesclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.250432499917224,"['component-csv_reader_component', 'component-data_partition_component', 'component-extratreesclassifier_component', 'component-extratreesclassifier_applier_component', 'component-data_writer_component']"
Gaussiannb Component 0,0.9289256198347108,0.8644673891818004,0.21470198592258122,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,3.5655689002014697,"['component-csv_reader_component', 'component-data_partition_component', 'component-gaussiannb_component', 'component-gaussiannb_applier_component', 'component-data_writer_component']"
Gaussianprocessclassifier Component 0,0.947107438016529,0.715559554973822,0.1963998918193956,0.14393860008567572,64.07075069984421,285.1354666000698,103.09633930004202,128.4935250999406,5.023447499843314,"['component-csv_reader_component', 'component-data_partition_component', 'component-minmaxscaler_component', 'component-gaussianprocessclassifier_component', 'component-minmaxscaler_applier_component', 'component-gaussianprocessclassifier_applier_component', 'component-data_writer_component']"
