name,accuracy,auc,logloss,annotator_time,abstract_planner_time,logical_planner_time,workflow_builder_time,translator_time,execution_time,plan
Adaboostclassifier Component 0,0.5258720930232558,0.5367370163220424,0.7060259105160951,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,8.625944999977946,"['component-csv_reader_component', 'component-data_partition_component', 'component-adaboostclassifier_component', 'component-adaboostclassifier_applier_component', 'component-data_writer_component']"
Baggingclassifier Component 0,0.9852574750830565,0.9991793753623388,0.21587405678004287,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,9.924556700047106,"['component-csv_reader_component', 'component-data_partition_component', 'component-baggingclassifier_component', 'component-baggingclassifier_applier_component', 'component-data_writer_component']"
Bernoullinb Component 0,0.5114202657807309,0.5000830960648901,0.6928642899798111,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,3.9117036000825465,"['component-csv_reader_component', 'component-data_partition_component', 'component-binarizer_component', 'component-bernoullinb_component', 'component-binarizer_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Bernoullinb Component 1,0.8256644518272426,0.9100429359562371,0.38013726806490516,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,514.7984823000152,"['component-csv_reader_component', 'component-data_partition_component', 'component-onehotencoder_component', 'component-bernoullinb_component', 'component-onehotencoder_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Bernoullinb Component 2,-1,-1,-1,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,7.562368100043386,"['component-csv_reader_component', 'component-data_partition_component', 'component-randomtreesembedding_component', 'component-bernoullinb_component', 'component-randomtreesembedding_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Calibratedclassifiercv Component 0,0.5307724252491695,0.5420432515412534,0.6902733913095982,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,6.350639799842611,"['component-csv_reader_component', 'component-data_partition_component', 'component-calibratedclassifiercv_component', 'component-calibratedclassifiercv_applier_component', 'component-data_writer_component']"
Categoricalnb Component 0,-1,-1,-1,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,3.903126899851486,"['component-csv_reader_component', 'component-data_partition_component', 'component-kbinsdiscretizer_component', 'component-categoricalnb_component', 'component-kbinsdiscretizer_applier_component', 'component-categoricalnb_applier_component', 'component-data_writer_component']"
Complementnb Component 0,0.5167358803986711,0.5240182216961347,0.6925198348209775,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,4.423634100006893,"['component-csv_reader_component', 'component-data_partition_component', 'component-complementnb_component', 'component-complementnb_applier_component', 'component-data_writer_component']"
Decisiontreeclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,5.619759399909526,"['component-csv_reader_component', 'component-data_partition_component', 'component-decisiontreeclassifier_component', 'component-decisiontreeclassifier_applier_component', 'component-data_writer_component']"
Dummyclassifier Component 0,0.5105897009966778,0.5,0.6929228802548365,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,4.417639600113034,"['component-csv_reader_component', 'component-data_partition_component', 'component-dummyclassifier_component', 'component-dummyclassifier_applier_component', 'component-data_writer_component']"
Extratreeclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,4.734417099971324,"['component-csv_reader_component', 'component-data_partition_component', 'component-extratreeclassifier_component', 'component-extratreeclassifier_applier_component', 'component-data_writer_component']"
Extratreesclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,9.242307200096548,"['component-csv_reader_component', 'component-data_partition_component', 'component-extratreesclassifier_component', 'component-extratreesclassifier_applier_component', 'component-data_writer_component']"
Gaussiannb Component 0,0.5188953488372093,0.5339851265555953,0.7019427511869846,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,4.219419600209221,"['component-csv_reader_component', 'component-data_partition_component', 'component-gaussiannb_component', 'component-gaussiannb_applier_component', 'component-data_writer_component']"
Gaussianprocessclassifier Component 0,-1,-1,-1,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,200.26023620017804,"['component-csv_reader_component', 'component-data_partition_component', 'component-minmaxscaler_component', 'component-gaussianprocessclassifier_component', 'component-minmaxscaler_applier_component', 'component-gaussianprocessclassifier_applier_component', 'component-data_writer_component']"
Gaussianprocessclassifier Component 1,-1,-1,-1,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,279.9115172000602,"['component-csv_reader_component', 'component-data_partition_component', 'component-quantiletransformer_component', 'component-gaussianprocessclassifier_component', 'component-quantiletransformer_applier_component', 'component-gaussianprocessclassifier_applier_component', 'component-data_writer_component']"
Gaussianprocessclassifier Component 2,-1,-1,-1,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,376.93579929997213,"['component-csv_reader_component', 'component-data_partition_component', 'component-maxabsscaler_component', 'component-gaussianprocessclassifier_component', 'component-maxabsscaler_applier_component', 'component-gaussianprocessclassifier_applier_component', 'component-data_writer_component']"
Gaussianprocessclassifier Component 3,-1,-1,-1,0.7893422001507133,46.784601599909365,273.76396260014735,101.32575570000336,125.33838819991797,306.65405239979737,"['component-csv_reader_component', 'component-data_partition_component', 'component-normalizer_component', 'component-gaussianprocessclassifier_component', 'component-normalizer_applier_component', 'component-gaussianprocessclassifier_applier_component', 'component-data_writer_component']"
