name,accuracy,auc,logloss,annotator_time,abstract_planner_time,logical_planner_time,workflow_builder_time,translator_time,execution_time,plan
Adaboostclassifier Component 0,0.9858044164037855,0.9981212368147042,0.42879386868843783,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,3.1954436998348683,"['component-csv_reader_component', 'component-data_partition_component', 'component-adaboostclassifier_component', 'component-adaboostclassifier_applier_component', 'component-data_writer_component']"
Baggingclassifier Component 0,0.9905362776025236,0.9999409750914886,0.04641203413407633,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,3.086972299963236,"['component-csv_reader_component', 'component-data_partition_component', 'component-baggingclassifier_component', 'component-baggingclassifier_applier_component', 'component-data_writer_component']"
Bernoullinb Component 0,0.9258675078864353,0.794435918624326,0.2862563254486193,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,2.5768935999367386,"['component-csv_reader_component', 'component-data_partition_component', 'component-binarizer_component', 'component-bernoullinb_component', 'component-binarizer_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Bernoullinb Component 1,0.9463722397476341,0.9725980392156862,1.9329404025709518,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,9.369819900020957,"['component-csv_reader_component', 'component-data_partition_component', 'component-onehotencoder_component', 'component-bernoullinb_component', 'component-onehotencoder_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Bernoullinb Component 2,-1,-1,-1,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,3.00192299997434,"['component-csv_reader_component', 'component-data_partition_component', 'component-randomtreesembedding_component', 'component-bernoullinb_component', 'component-randomtreesembedding_applier_component', 'component-bernoullinb_applier_component', 'component-data_writer_component']"
Calibratedclassifiercv Component 0,0.944794952681388,0.9701208746434877,0.12869851116291536,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,2.9120275999885052,"['component-csv_reader_component', 'component-data_partition_component', 'component-calibratedclassifiercv_component', 'component-calibratedclassifiercv_applier_component', 'component-data_writer_component']"
Categoricalnb Component 0,-1,-1,-1,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,2.8313359001185745,"['component-csv_reader_component', 'component-data_partition_component', 'component-kbinsdiscretizer_component', 'component-categoricalnb_component', 'component-kbinsdiscretizer_applier_component', 'component-categoricalnb_applier_component', 'component-data_writer_component']"
Complementnb Component 0,0.6876971608832808,0.8461221122112211,3.042966740672085,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,2.5682096001692116,"['component-csv_reader_component', 'component-data_partition_component', 'component-minmaxscaler_component', 'component-complementnb_component', 'component-minmaxscaler_applier_component', 'component-complementnb_applier_component', 'component-data_writer_component']"
Complementnb Component 1,0.6813880126182965,0.825924499229584,3.466059488513416,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,2.7279229001142085,"['component-csv_reader_component', 'component-data_partition_component', 'component-quantiletransformer_component', 'component-complementnb_component', 'component-quantiletransformer_applier_component', 'component-complementnb_applier_component', 'component-data_writer_component']"
Decisiontreeclassifier Component 0,1.0,1.0,2.220446049250313e-16,0.30673459987156093,37.96005290001631,296.9341542001348,105.91976389987394,114.01383539987728,2.7493971998337656,"['component-csv_reader_component', 'component-data_partition_component', 'component-decisiontreeclassifier_component', 'component-decisiontreeclassifier_applier_component', 'component-data_writer_component']"
