main_impls,prep_levels,i_shapes,cpi,time_comb, time_work, num_workflows
1,1,2,3,0.5726827000034973,4270.1542840000475,2187
1,1,2,2,0.7113577999407426,221.4033104000846,128
1,0,2,2,0.27882050001062453,6.592950199963525,8
1,0,2,1,0.3219556000549346,0.9395843999227509,1
